time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-3.123656382159928,-1.0579441610614013,19.463118794163684,6.272735292455698,0.3217531201899808,0.0,-3.9028528782204908,-1.0326493652265882,4.963466474668409,0.07968404275551277,0.20199317736925246,0.0,451.3547803164537,452.63310150512524,455.64275757418295,453.36624994692176
3.3000000000000025,-3.36451716284716,-1.1201268660437178,19.762593414432498,6.278048586179274,0.3348201112835758,0.0,-4.12690143108373,-1.039625228646939,5.017843247222007,0.10209937515764182,0.2383214124163648,0.0,465.5098651039692,468.38729512526123,466.3895111649855,468.1431920599867
3.3600000000000025,-3.618991061739629,-1.1826222150293837,20.064925670484087,0.0005112647696456918,0.349133328819879,0.0,-4.356740671147025,-1.0430057378807038,5.058657830985444,0.06919224308836738,0.2390131275099852,0.0,464.4845170187647,464.5928705073198,467.59995987986474,465.03551448405506
3.4200000000000026,-3.887483479156672,-1.2452234960133917,20.36942669739499,0.004416747485762151,0.36391273178224015,0.0,-4.594181707580328,-1.043343489958206,5.090084346414657,0.055281522932231646,0.25793411882942596,0.0,464.02800180127923,465.5685432126633,466.0635243076996,464.97765682723576
3.4800000000000026,-4.169868919994323,-1.3077851956703996,20.673995016594134,0.008335883933150434,0.3791903437202988,0.0,-4.819875132032498,-1.0417553983447576,5.061162970908787,0.08020812150911806,0.24703895183528995,0.0,448.8764260444584,448.055573539507,446.98257258246497,449.01278259841223
3.5400000000000027,-4.465668231096776,-1.3701937518822087,20.975702219501976,0.012857760768082649,0.39375350296826905,0.0,-5.041253899817029,-1.0381836488264977,4.99491041016989,0.06330233548343683,0.23228685843806246,0.0,438.2071743419938,437.0385561932722,438.7755794346649,437.3739476914241
3.6000000000000028,-4.774844072027681,-1.4323281333654496,21.272942917728543,0.016387855006009033,0.4078997771992974,0.0,-5.265708496209574,-1.0327024656028456,4.912332654060804,0.04793695235225926,0.24194906103496489,0.0,432.9600542533197,433.8292166097147,435.4924227732425,434.20741136542733
3.660000000000003,-5.098235078056625,-1.4940658357082282,21.56626779998148,0.01898347446336679,0.4222982652807765,0.0,-5.515090536341744,-1.0250217852428927,4.8640463113274155,0.03171804443796922,0.23571045903471483,0.0,448.1908138184589,447.7403593225633,448.620720296296,447.30252375151707
3.720000000000003,-5.436087511591275,-1.5553389025184736,21.85487339049191,0.020540453805449665,0.43680910580682486,0.0,-5.747760259254034,-1.0173031322169863,4.75534616629724,0.010751325767738842,0.2519115507098164,0.0,429.00666440804616,430.44065826414817,429.95067332357604,428.1702982684968
3.780000000000003,-5.791021755806539,-1.6160054664073245,22.14294523337548,0.021385622681146188,0.45192821483937706,0.0,-6.084391251321442,-1.0048852897180025,4.84472668665159,0.02003710783301735,0.2521316315294888,0.0,497.4930738384211,497.56547296692185,497.60920233469585,498.2885037557528
3.840000000000003,-6.165363960811312,-1.6759613471695398,22.433879470809018,0.022298264972726578,0.46759498318340764,0.0,-6.394714259183518,-0.9935873245922168,4.851187781246381,0.0031942151906615215,0.2747706097506168,0.0,474.92385947410844,476.72043521179256,477.135470102321,475.84744817299224
3.900000000000003,-6.558110486099558,-1.7352531412672616,22.723970194813596,0.022221583482192386,0.4838788836673471,0.0,-6.697911226657351,-0.9828344489043075,4.816717053041632,-0.012197409758740538,0.2636383011204838,0.0,468.6104235625549,467.8142246249316,466.09343300187555,464.8886788089991
3.960000000000003,-6.968112254724247,-1.7939581510272604,23.009461135583205,0.020917192728936662,0.49945432928968003,0.0,-6.969890832093753,-0.9740776766963336,4.698413132917055,-0.05934004345781722,0.24995583397941773,0.0,443.07145920863195,442.0127304405072,442.74030508103306,438.8429038656035
4.020000000000002,-7.3934507451512,-1.8522113336026282,23.285426533121477,0.017683363214686665,0.51439812037232,0.0,-7.209174423053636,-0.9678931053637534,4.4997369243008345,-0.044781501901707654,0.24721937694821713,0.0,415.0408484690227,414.8675451145939,413.6946563810865,414.97279087256373
4.080000000000001,-7.834663553407664,-1.9100911182513145,23.55159655764113,0.014669913185068495,0.5298263998064305,0.0,-7.498920808462392,-0.9616393299787412,4.371227838413915,-0.0642696716117158,0.27187388165782633,0.0,441.6577911894308,443.75292434187503,444.1765281579492,442.57321491316077
4.14,-8.296113928444303,-1.96757983482542,23.814257924358007,0.010488941950574926,0.5462117848962729,0.0,-7.883545740069507,-0.9550313167594342,4.381437644659872,-0.08362394505565579,0.275411679524331,0.0,494.9591749735519,495.2865024172235,495.2865949034092,493.8574205334092
4.199999999999998,-8.777512209213606,-2.024805843339694,24.07161121964166,0.005664955683002404,0.5624564102696725,0.0,-8.164113011830862,-0.9527967753269567,4.195735734577941,-0.0746293749038912,0.25925849763476594,0.0,432.26318981654964,430.9754727065618,431.03017806456273,431.7844558936585
4.259999999999997,-9.2776695916105,-2.0819412974862948,24.320269194811846,0.0007015680345032749,0.5783451318553468,0.0,-8.508617185474737,-0.952050207374254,4.090806591662281,-0.10839851614427007,0.27406885186470775,0.0,463.1420091904889,464.3728509850551,467.2387437722385,464.5919545858711
4.319999999999996,-9.797295356240994,-2.1391069255837656,24.56012686453941,6.277196520212451,0.5948996614716107,0.0,-8.813197936933602,-0.9538500259900695,3.902879839832076,-0.11857811137227793,0.2793481740444145,0.0,438.6798880568736,439.1961658772088,439.8235412328576,438.968090949935
4.379999999999995,-10.336469205532335,-2.196469931304882,24.789971768663328,6.270108648290501,0.6118814041244844,0.0,-9.160066212646106,-0.9586894419619123,3.7564786629166114,-0.11725285687234319,0.289513248910988,0.0,459.3251012497509,460.208846454871,458.41173468333346,458.50500486256504
4.439999999999993,-10.896273159218175,-2.254202888633789,25.010107693155742,6.262890822566106,0.6292517453168038,0.0,-9.500877738337245,-0.9661381490134234,3.5792984403120713,-0.1272043271931583,0.2894905946565955,0.0,452.40104700794274,452.482706437149,454.05037830353666,453.2382173826712
4.499999999999992,-11.477402649558282,-2.3124836351031455,25.220161921147046,6.256137977680904,0.6465363222067335,0.0,-9.870772707254249,-0.9769452727760765,3.4200532934398638,-0.09300282212140157,0.2850938117414537,0.0,465.8119059190915,465.5479150191181,463.6809978407727,466.34966752547825
4.559999999999991,-12.078638313899598,-2.37139971395003,25.417241935795673,6.250651088065251,0.6639272674633272,0.0,-10.171356160652216,-0.9871377805504563,3.147710712642766,-0.08850927777546704,0.2979589781404949,0.0,426.0845039318245,427.2721651627496,427.08956563456366,427.46540723129283
4.6199999999999894,-12.696692590231333,-2.430908497803748,25.59587140123766,6.24570577218881,0.6818710169591817,0.0,-10.431562188409425,-0.9966381649963948,2.8054753294682424,-0.07241328179875497,0.3011776430729808,0.0,401.50600315179776,401.8994764008501,400.3772747004356,401.83323685870374
4.679999999999988,-13.333689005250921,-2.491159834673187,25.757528410499454,6.2409901567593735,0.69971935908712,0.0,-10.802255931108052,-1.011888109562673,2.5805833861431164,-0.09531578114076325,0.2888078012921784,0.0,454.6553865063159,453.7506729593293,456.59210628237616,454.7555623986579
4.739999999999987,-13.991329308875324,-2.5522718406937925,25.903159591193994,6.235795173212775,0.7166976589678384,0.0,-11.11991180096455,-1.0253272527970183,2.2719411840817645,-0.07320274657104464,0.2675777318129314,0.0,428.6111454387186,426.886290029379,424.9869553702633,426.87211223712745
4.799999999999986,-14.667451799340675,-2.6141746192194786,26.02905096409301,6.231605298124407,0.7328406309545361,0.0,-11.418441002469363,-1.0381811518175996,1.9228531122195882,-0.06382454244461967,0.27183549754763825,0.0,414.2418777587423,414.6950256014867,413.7803844290874,414.6013997094341
4.859999999999984,-15.361309741369087,-2.676841703803464,26.13326584027994,6.227906321285278,0.7487993695969966,0.0,-11.711125372790843,-1.0507682786294736,1.5494030559260417,-0.057622246187343844,0.25050764218898547,0.0,408.77810733505515,406.9499680814718,408.22786251762,408.77808331414735
4.919999999999983,-16.07370167413722,-2.7403181623472994,26.21558186614058,6.224679566257677,0.7635147307159915,0.0,-12.036101434462296,-1.0651331221978066,1.1925718860532883,-0.04703085369374055,0.23189036303662705,0.0,422.4619835493695,420.91631641168846,419.8349265069209,420.75116204613903
4.979999999999982,-16.809374951469483,-2.804879767148953,26.2798525692113,6.221684400921031,0.7769735462319112,0.0,-12.486452569824566,-1.0868917477250437,0.9465999280827114,-0.05643066962835186,0.2015034604500208,0.0,475.7912171979161,473.5036346544039,476.3378917524748,475.6168385372974
5.0399999999999805,-17.570640484558105,-2.8706508006740648,26.327259742197928,6.218615268270176,0.7890000644578903,0.0,-12.889505390528818,-1.1054577264294307,0.6310313901409502,-0.042269835152339355,0.19823358282034245,0.0,454.62200656549965,454.39819386955446,454.03907622791365,455.17257177813997
